        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
       -0.00000100        0.00000000        0.00000000        0.00000000        0.00000100        0.00000099        0.00000000        0.00000000 
       -0.00000174        0.00000000        0.00000000        0.00000000        0.00000174        0.00000172        0.00000000        0.00000000 
       -0.00000372       -0.00000055        0.00000000        0.00000055        0.00000372        0.00000314        0.00000000        0.00000000 
       -0.00000576       -0.00000104        0.00000000        0.00000104        0.00000573        0.00000523        0.00000059        0.00000000 
       -0.00000902       -0.00000242        0.00000000        0.00000242        0.00000893        0.00000784        0.00000103        0.00000001 
       -0.00001290       -0.00000388       -0.00000000        0.00000385        0.00001267        0.00001141        0.00000223        0.00000027 
       -0.00001844       -0.00000604       -0.00000000        0.00000597        0.00001802        0.00001615        0.00000357        0.00000052 
       -0.00002529       -0.00000869       -0.00000002        0.00000852        0.00002458        0.00002204        0.00000545        0.00000116 
       -0.00003430       -0.00001211       -0.00000006        0.00001177        0.00003318        0.00002992        0.00000794        0.00000190 
       -0.00004569       -0.00001650       -0.00000014        0.00001591        0.00004401        0.00003982        0.00001121        0.00000309 
       -0.00006016       -0.00002215       -0.00000026        0.00002118        0.00005772        0.00005248        0.00001554        0.00000462 
       -0.00007846       -0.00002936       -0.00000044        0.00002787        0.00007501        0.00006842        0.00002105        0.00000668 
       -0.00010148       -0.00003854       -0.00000070        0.00003632        0.00009670        0.00008844        0.00002816        0.00000939 
       -0.00013024       -0.00005014       -0.00000106        0.00004693        0.00012371        0.00011344        0.00003719        0.00001295 
       -0.00016600       -0.00006472       -0.00000155        0.00006020        0.00015721        0.00014448        0.00004863        0.00001751 
       -0.00021020       -0.00008296       -0.00000221        0.00007670        0.00019850        0.00018279        0.00006301        0.00002341 
       -0.00026449       -0.00010560       -0.00000308        0.00009709        0.00024908        0.00022980        0.00008101        0.00003090 
       -0.00033077       -0.00013357       -0.00000422        0.00012214        0.00031067        0.00028714        0.00010340        0.00004037 
       -0.00041118       -0.00016788       -0.00000569        0.00015271        0.00038517        0.00035663        0.00013109        0.00005229 
       -0.00050815       -0.00020971       -0.00000758        0.00018979        0.00047474        0.00044036        0.00016513        0.00006719 
       -0.00062434       -0.00026040       -0.00000999        0.00023447        0.00058173        0.00054058        0.00020673        0.00008573 
       -0.00076270       -0.00032144       -0.00001304        0.00028797        0.00070872        0.00065982        0.00025726        0.00010864 
       -0.00092641       -0.00039447       -0.00001687        0.00035158        0.00085848        0.00080078        0.00031826        0.00013679 
       -0.00111891       -0.00048130       -0.00002166        0.00042674        0.00103393        0.00096637        0.00039144        0.00017118 
