        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
       -0.00000069        0.00000000        0.00000000        0.00000000        0.00000069        0.00000070        0.00000000        0.00000000 
       -0.00000119        0.00000000        0.00000000        0.00000000        0.00000119        0.00000122        0.00000000        0.00000000 
       -0.00000177       -0.00000001        0.00000000        0.00000001        0.00000177        0.00000181        0.00000000        0.00000000 
       -0.00000254       -0.00000002        0.00000000        0.00000002        0.00000252        0.00000258        0.00000002        0.00000000 
       -0.00000353       -0.00000006        0.00000000        0.00000006        0.00000349        0.00000384        0.00000032        0.00000000 
       -0.00000522       -0.00000033       -0.00000000        0.00000033        0.00000514        0.00000558        0.00000063        0.00000001 
       -0.00000723       -0.00000059       -0.00000000        0.00000059        0.00000710        0.00000773        0.00000104        0.00000003 
       -0.00000983       -0.00000094       -0.00000000        0.00000093        0.00000962        0.00001044        0.00000152        0.00000005 
       -0.00001316       -0.00000141       -0.00000000        0.00000138        0.00001283        0.00001393        0.00000232        0.00000024 
       -0.00001742       -0.00000203       -0.00000000        0.00000198        0.00001693        0.00001850        0.00000346        0.00000048 
       -0.00002300       -0.00000302       -0.00000001        0.00000293        0.00002231        0.00002435        0.00000492        0.00000080 
       -0.00002999       -0.00000426       -0.00000001        0.00000411        0.00002901        0.00003170        0.00000678        0.00000120 
       -0.00003876       -0.00000585       -0.00000002        0.00000562        0.00003740        0.00004091        0.00000920        0.00000175 
       -0.00004970       -0.00000792       -0.00000003        0.00000756        0.00004786        0.00005241        0.00001237        0.00000274 
       -0.00006330       -0.00001057       -0.00000006        0.00001004        0.00006081        0.00006674        0.00001648        0.00000393 
       -0.00008016       -0.00001399       -0.00000009        0.00001324        0.00007686        0.00008444        0.00002168        0.00000546 
       -0.00010083       -0.00001831       -0.00000014        0.00001726        0.00009649        0.00010614        0.00002826        0.00000747 
       -0.00012604       -0.00002376       -0.00000021        0.00002231        0.00012038        0.00013258        0.00003652        0.00001005 
       -0.00015662       -0.00003058       -0.00000031        0.00002862        0.00014930        0.00016464        0.00004689        0.00001351 
       -0.00019349       -0.00003909       -0.00000045        0.00003645        0.00018411        0.00020329        0.00005980        0.00001786 
       -0.00023771       -0.00004963       -0.00000063        0.00004612        0.00022575        0.00024960        0.00007575        0.00002339 
       -0.00029040       -0.00006259       -0.00000087        0.00005798        0.00027526        0.00030473        0.00009532        0.00003034 
